Instances,fh_tk,fh_day,Rho,Lambda,Phi,UB,LB,Gap,Nodes,Time,Feasible,Opt,Nbr_mtn,Nbr_sts_used
127FL_5A_8,164.0,594,479,12,2,479.0,479.0,0.0,1,0.07,1,1,2,2
