Instances,fh_tk,fh_day,Rho,Lambda,Phi,UB,LB,Gap,Nodes,Time,Feasible,Opt,Nbr_mtn,Nbr_sts_used
136FL_5A_5,168.0,229,3,7,0,3.0,3.0,0.0,976646,245.11,1,1,2,1
