Instances,fh_tk,fh_day,Rho,Lambda,Phi,UB,LB,Gap,Nodes,Time,Feasible,Opt,Nbr_mtn,Nbr_sts_used
136FL_5A_9,16,651,141,15,1,381.0,381.0,0.0,212744,26.44,0,1,2,1
