Instances,fh_tk,fh_day,Rho,Lambda,Phi,UB,LB,Gap,Nodes,Time,Feasible,Opt,Nbr_mtn,Nbr_sts_used
196FL_7A_8,165.0,661,3,10,2,1325.0,1325.0,0.0,17387,10.49,0,1,2,1
