Instances,fh_tk,fh_day,Rho,Lambda,Phi,UB,LB,Gap,Nodes,Time,Feasible,Opt,Nbr_mtn,Nbr_sts_used
136FL_5A_2,168.0,1079,1,6,0,1.0,1.0,0.0,480102,105.74,1,1,2,1
