Instances,Rho,Lambda,Phi,UB,LB,Gap,Nodes,Time,Opt,Nbr_mtn,Nbr_sts_used
354FL_8A_24,270,5,1,1.0,0.0,100.0,10267770,18000.02,0,5,2
