Instances,fh_tk,fh_day,Rho,Lambda,Phi,UB,LB,Gap,Nodes,Time,Feasible,Opt,Nbr_mtn,Nbr_sts_used
196FL_7A_1,16,661,299,7,2,411.0,411.0,0.0,14042,8.0,1,1,2,2
