Instances,fh_tk,fh_day,Rho,Lambda,Phi,UB,LB,Gap,Nodes,Time,Feasible,Opt,Nbr_mtn,Nbr_sts_used
196FL_7A_7,165.0,672,0,7,0,0.0,0.0,0.0,6376031,3302.46,1,1,2,1
