Instances,fh_tk,fh_day,Rho,Lambda,Phi,UB,LB,Gap,Nodes,Time,Feasible,Opt,Nbr_mtn,Nbr_sts_used
196FL_7A_8,165.0,229,3,10,2,461.0,461.0,0.0,18805,11.51,0,1,2,1
