Instances,UB,MP_Time,SP_Time,Prep1_time,Prep2_time,Time,Nbr_iterations,Nbr_feasibility_cuts,Nbr_optimality_cuts,Nbr_cover_cuts,Nbr_cuts
136FL_5A_1,65.99999997250326,112.93,7.73,0.0,0.0,120.66,2433,3542,3893,2905,10340
