Instances,Rho,Lambda,Phi,UB,LB,Gap,Nodes,Time,Feasible,Opt,Nbr_mtn,Nbr_sts_used
354FL_8A_24,115,0,0,115.0,115.0,0.0,10233,29.18,1,1,5,2
