Instances,UB,MP_Time,SP_Time,Prep1_time,Prep2_time,Time,Nbr_iterations,Nbr_feasibility_cuts,Nbr_optimality_cuts,Nbr_cover_cuts,Nbr_cuts
136FL_5A_9,136.0,186.98,39.89,0.42,0.83,228.12,9007,1266,7734,3658,12658
