Instances,fh_tk,fh_day,Rho,Lambda,Phi,UB,LB,Gap,Nodes,Time,Feasible,Opt,Nbr_mtn,Nbr_sts_used
181FL_7A_7,360,98,-462,1,0,360.0,360.0,0.0,24205,6.03,0,1,2,2
