Instances,fh_tk,fh_day,Rho,Lambda,Phi,UB,LB,Gap,Nodes,Time,Feasible,Opt,Nbr_mtn,Nbr_sts_used
127FL_5A_6,360,594,428,9,1,3668.0,3668.0,0.0,1921,0.37,1,1,2,1
