Instances,fh_tk,fh_day,Rho,Lambda,Phi,UB,LB,Gap,Nodes,Time,Feasible,Opt,Nbr_mtn,Nbr_sts_used
181FL_7A_6,157.0,578,1,5,0,1.0,1.0,0.0,7264418,655.5,1,1,1,1
