Instances,Rho,Lambda,Phi,UB,LB,Gap,Nodes,Time,Feasible,Opt,Nbr_mtn,Nbr_sts_used
127FL_5A_1,23,0,0,22.999999997570153,23.0,0.0,3863,0.11,1,1,1,1
