Instances,Rho,Lambda,Phi,UB,LB,Gap,Nodes,Time,Opt,Nbr_mtn,Nbr_sts_used
354FL_8A_23,85,2,4,84.9999999827893,80.0,5.88,2466909,18000.02,0,5,2
