Instances,Rho,Lambda,Phi,UB,LB,Gap,Nodes,Time,Feasible,Opt,Nbr_mtn,Nbr_sts_used
667FL_20A_11,5,0,0,5.0,5.0,0.0,21203,224.2,1,1,10,4
