Instances,UB,MP_Time,SP_Time,Prep1_time,Prep2_time,Time,Nbr_iterations,Nbr_feasibility_cuts,Nbr_optimality_cuts,Nbr_cover_cuts,Nbr_cuts
181FL_7A_7,15.0,155.82,32.17,0.45,0.85,189.29,4396,451,3930,1636,6017
