Instances,Rho,Lambda,Phi,UB,LB,Gap,Nodes,Time,Feasible,Opt,Nbr_mtn,Nbr_sts_used
354FL_8A_1,0,-4,0,0.0,0.0,0.0,818,7.43,0,1,1,1
