Instances,fh_tk,fh_day,Rho,Lambda,Phi,UB,LB,Gap,Nodes,Time,Feasible,Opt,Nbr_mtn,Nbr_sts_used
196FL_7A_4,377,1079,-1336,0,0,0.0,0.0,0.0,1,1.58,0,1,2,1
