Instances,fh_tk,fh_day,Rho,Lambda,Phi,UB,LB,Gap,Nodes,Time,Feasible,Opt,Nbr_mtn,Nbr_sts_used
127FL_5A_1,164.0,594,195,12,0,195.0,195.0,0.0,1696,0.45,1,1,2,2
